"DNA polymorphism id" "Map Set(外部v5)" "Chr" "Start" "End" "LG" "MP"
"9_12629219" "corn_B73_v5" 5 181584411 181584411 NA NA
"9_12629167" "corn_B73_v5" 5 181693197 181693197 5 99.5
"9_12662677" "corn_B73_v5" 5 182263922 182263922 NA NA
"9_236111450" "corn_B73_v5" 5 182328586 182328586 NA NA
"9_236111465" "corn_B73_v5" 5 182329046 182329046 NA NA
"9_12629221" "corn_B73_v5" 5 182467913 182467913 NA NA
"9_12629053" "corn_B73_v5" 5 182468481 182468481 NA NA
"9_236112196" "corn_B73_v5" 5 182472904 182472904 NA NA
"9_12629184" "corn_B73_v5" 5 182533563 182533563 NA NA
"9_12629239" "corn_B73_v5" 5 182535132 182535132 NA NA
"9_12629194" "corn_B73_v5" 5 182536939 182536939 NA NA
"9_12629050" "corn_B73_v5" 5 182546593 182546593 NA NA
"9_12629114" "corn_B73_v5" 5 182547216 182547216 NA NA
"9_12629133" "corn_B73_v5" 5 182675787 182675787 NA NA
"9_12629022" "corn_B73_v5" 5 182677266 182677266 NA NA
"9_236112799" "corn_B73_v5" 5 182678080 182678080 NA NA
"9_12629119" "corn_B73_v5" 5 182680132 182680132 NA NA
"9_12629021" "corn_B73_v5" 5 182680379 182680379 NA NA
"9_12651292" "corn_B73_v5" 5 182723800 182723800 NA NA
"9_236113109" "corn_B73_v5" 5 182799215 182799215 NA NA
"9_236113277" "corn_B73_v5" 5 182803679 182803679 NA NA
"9_236113377" "corn_B73_v5" 5 182812569 182812569 NA NA
"9_12666745" "corn_B73_v5" 5 182952665 182952665 5 99.9
"9_12666747" "corn_B73_v5" 5 182952675 182952675 5 99.9
"9_12666746" "corn_B73_v5" 5 182952683 182952683 5 99.9
"9_24091856" "corn_B73_v5" 5 183502926 183502926 NA NA
"9_12667860" "corn_B73_v5" 5 183503334 183503334 5 102.8
"9_236114529" "corn_B73_v5" 5 183516467 183516467 NA NA
"9_24092001" "corn_B73_v5" 5 183585662 183585662 NA NA
"9_24092036" "corn_B73_v5" 5 183587551 183587551 NA NA
"9_12629082" "corn_B73_v5" 5 183587862 183587862 NA NA
"9_24092085" "corn_B73_v5" 5 183589473 183589473 NA NA
"9_12629027" "corn_B73_v5" 5 183596214 183596214 5 100.5
"9_12629031" "corn_B73_v5" 5 183699965 183699965 NA NA
"9_222860475" "corn_B73_v5" 5 184012144 184012144 NA NA
"9_12629112" "corn_B73_v5" 5 184086291 184086291 5 99.5
"9_12629071" "corn_B73_v5" 5 184110542 184110542 NA NA
"9_12629130" "corn_B73_v5" 5 184111061 184111061 NA NA
"9_222581284" "corn_B73_v5" 5 184254911 184254911 NA NA
"9_12668351" "corn_B73_v5" 5 184255667 184255667 5 99.5
"9_12668444" "corn_B73_v5" 5 184255773 184255773 NA NA
"9_12629055" "corn_B73_v5" 5 184618090 184618090 5 101.4
"9_12665917" "corn_B73_v5" 5 184912724 184912724 5 102
"9_12651249" "corn_B73_v5" 5 185117161 185117161 NA NA
"9_12668049" "corn_B73_v5" 5 185117498 185117498 5 101.1
"9_12629224" "corn_B73_v5" 5 185120834 185120834 NA NA
"9_12667459" "corn_B73_v5" 5 185125354 185125354 5 113.9
"9_12629060" "corn_B73_v5" 5 185126279 185126279 NA NA
"9_12633328" "corn_B73_v5" 5 185249859 185249859 5 102.8
"9_12633327" "corn_B73_v5" 5 185249884 185249884 5 103.8
"9_12633325" "corn_B73_v5" 5 185249922 185249922 5 105.1
"9_12633382" "corn_B73_v5" 5 185250306 185250306 5 102.1
"9_12629191" "corn_B73_v5" 5 185311294 185311294 NA NA
"9_12629436" "corn_B73_v5" 5 185748220 185748220 NA NA
"9_12629371" "corn_B73_v5" 5 185750257 185750257 5 105.5
"9_12629330" "corn_B73_v5" 5 185840204 185840204 NA NA
"9_12629331" "corn_B73_v5" 5 186172243 186172243 5 106.2
"9_12629383" "corn_B73_v5" 5 186238604 186238604 NA NA
"9_12629341" "corn_B73_v5" 5 186260131 186260131 5 103.8
"9_236121342" "corn_B73_v5" 5 186304242 186304242 NA NA
"9_12629271" "corn_B73_v5" 5 186914139 186914139 NA NA
"9_12629351" "corn_B73_v5" 5 187240412 187240412 NA NA
"9_12666225" "corn_B73_v5" 5 187271275 187271275 5 110.3
"9_12666223" "corn_B73_v5" 5 187271339 187271339 5 110.3
"9_12668426" "corn_B73_v5" 5 187369689 187369689 NA NA
"9_12629277" "corn_B73_v5" 5 187371180 187371180 NA NA
"9_12629366" "corn_B73_v5" 5 187554885 187554885 NA NA
"9_24096627" "corn_B73_v5" 5 187804928 187804928 NA NA
"9_12652204" "corn_B73_v5" 5 187805198 187805198 NA NA
"9_12629320" "corn_B73_v5" 5 187867194 187867194 NA NA
"9_236125163" "corn_B73_v5" 5 188059387 188059387 NA NA
"9_12629432" "corn_B73_v5" 5 188159889 188159889 NA NA
"9_12651245" "corn_B73_v5" 5 188227390 188227390 NA NA
"9_12629288" "corn_B73_v5" 5 188395746 188395746 NA NA
"9_24097171" "corn_B73_v5" 5 188526088 188526088 NA NA
"9_12629444" "corn_B73_v5" 5 188666831 188666831 NA NA
"9_24097324" "corn_B73_v5" 5 189097385 189097385 NA NA
"9_12668537" "corn_B73_v5" 5 189098640 189098640 NA NA
"9_12668417" "corn_B73_v5" 5 189098735 189098735 NA NA
"9_12668516" "corn_B73_v5" 5 189098841 189098841 5 109.6
"9_24097342" "corn_B73_v5" 5 189099047 189099047 NA NA
"9_12629337" "corn_B73_v5" 5 189265352 189265352 NA NA
"9_12629447" "corn_B73_v5" 5 189343165 189343165 NA NA
"9_12661600" "corn_B73_v5" 5 189354528 189354528 5 106.4
"9_12629378" "corn_B73_v5" 5 189354744 189354744 NA NA
"9_12629439" "corn_B73_v5" 5 189357103 189357103 NA NA
"9_12629462" "corn_B73_v5" 5 189363587 189363587 NA NA
"9_12632841" "corn_B73_v5" 5 189391523 189391523 5 115.2
"9_12632838" "corn_B73_v5" 5 189391854 189391854 5 108
"9_12632842" "corn_B73_v5" 5 189391861 189391861 5 109.1
"9_12629309" "corn_B73_v5" 5 190167494 190167494 5 110.6
"9_12629480" "corn_B73_v5" 5 190264523 190264523 NA NA
"9_12629297" "corn_B73_v5" 5 190267188 190267188 NA NA
"9_12629347" "corn_B73_v5" 5 190268331 190268331 NA NA
"9_12612253" "corn_B73_v5" 5 190278690 190278690 NA NA
"9_12612248" "corn_B73_v5" 5 190282548 190282548 5 109.4
"9_12612233" "corn_B73_v5" 5 190282597 190282597 NA NA
"9_227095766" "corn_B73_v5" 5 190442650 190442650 NA NA
"9_12629517" "corn_B73_v5" 5 190443323 190443323 NA NA
"9_12629390" "corn_B73_v5" 5 190639430 190639430 NA NA
"9_226638176" "corn_B73_v5" 5 190722385 190722385 NA NA
"9_12629317" "corn_B73_v5" 5 190769789 190769789 5 110.8
"9_24098621" "corn_B73_v5" 5 190990790 190990790 NA NA
"9_12629275" "corn_B73_v5" 5 191260320 191260320 NA NA
"9_12629316" "corn_B73_v5" 5 191260566 191260566 NA NA
"9_12629503" "corn_B73_v5" 5 191622756 191622756 NA NA
"9_12629292" "corn_B73_v5" 5 191622781 191622781 NA NA
"9_12629318" "corn_B73_v5" 5 191710111 191710111 NA NA
"9_236131984" "corn_B73_v5" 5 191710286 191710286 NA NA
"9_24099194" "corn_B73_v5" 5 191710745 191710745 NA NA
"9_12629449" "corn_B73_v5" 5 191855967 191855967 NA NA
"9_12629473" "corn_B73_v5" 5 192495325 192495325 5 111.2
"9_12632065" "corn_B73_v5" 5 192518446 192518446 5 111.4
"9_12632061" "corn_B73_v5" 5 192518467 192518467 5 110.7
"9_12632062" "corn_B73_v5" 5 192518661 192518661 NA NA
"9_12633557" "corn_B73_v5" 5 192520454 192520454 5 110.7
"9_12633556" "corn_B73_v5" 5 192520728 192520728 NA NA
"9_12629356" "corn_B73_v5" 5 192522487 192522487 NA NA
"9_12629412" "corn_B73_v5" 5 192526166 192526166 NA NA
"9_12666761" "corn_B73_v5" 5 192643241 192643241 5 111.9
"9_236133858" "corn_B73_v5" 5 192683703 192683703 NA NA
"9_225641955" "corn_B73_v5" 5 192712575 192712575 NA NA
"9_12629512" "corn_B73_v5" 5 192870180 192870180 NA NA
"9_12629370" "corn_B73_v5" 5 192874452 192874452 NA NA
"9_12668609" "corn_B73_v5" 5 193011218 193011218 5 112.7
"9_12629373" "corn_B73_v5" 5 193088275 193088275 NA NA
"9_236135797" "corn_B73_v5" 5 193089731 193089731 NA NA
"9_236135803" "corn_B73_v5" 5 193090288 193090288 NA NA
"9_12629349" "corn_B73_v5" 5 193303909 193303909 NA NA
"9_24100388" "corn_B73_v5" 5 193315295 193315295 NA NA
"9_12669028" "corn_B73_v5" 5 193316308 193316308 NA NA
"9_12668993" "corn_B73_v5" 5 193316417 193316417 NA NA
"9_12629326" "corn_B73_v5" 5 193356799 193356799 NA NA
"9_12629306" "corn_B73_v5" 5 193458613 193458613 5 113.4
"9_12629518" "corn_B73_v5" 5 193865427 193865427 NA NA
"9_12629389" "corn_B73_v5" 5 193895919 193895919 NA NA
"9_12629576" "corn_B73_v5" 5 194326810 194326810 NA NA
"9_12629761" "corn_B73_v5" 5 194342605 194342605 NA NA
"9_12629588" "corn_B73_v5" 5 194367959 194367959 NA NA
"9_12629615" "corn_B73_v5" 5 194368657 194368657 NA NA
"9_12629535" "corn_B73_v5" 5 194375993 194375993 NA NA
"9_12629718" "corn_B73_v5" 5 194622850 194622850 NA NA
"9_12629616" "corn_B73_v5" 5 194623253 194623253 NA NA
"9_236139504" "corn_B73_v5" 5 194703295 194703295 NA NA
"9_12629643" "corn_B73_v5" 5 194746744 194746744 NA NA
"9_12629676" "corn_B73_v5" 5 194746837 194746837 NA NA
"9_12629621" "corn_B73_v5" 5 194747195 194747195 NA NA
"9_236139803" "corn_B73_v5" 5 194747898 194747898 NA NA
"9_12629766" "corn_B73_v5" 5 194752615 194752615 NA NA
"9_12668216" "corn_B73_v5" 5 194826507 194826507 5 113.5
"9_12629562" "corn_B73_v5" 5 194888026 194888026 NA NA
"9_12629548" "corn_B73_v5" 5 194989272 194989272 NA NA
"9_12629579" "corn_B73_v5" 5 194993649 194993649 NA NA
"9_12629533" "corn_B73_v5" 5 195077769 195077769 NA NA
"9_23542764" "corn_B73_v5" 5 195078442 195078442 5 114.2
"9_12629737" "corn_B73_v5" 5 195080257 195080257 NA NA
"9_24101801" "corn_B73_v5" 5 195080415 195080415 NA NA
"9_12629650" "corn_B73_v5" 5 195250604 195250604 NA NA
"9_12629652" "corn_B73_v5" 5 195250712 195250712 NA NA
"9_12629583" "corn_B73_v5" 5 195432001 195432001 NA NA
"9_12629624" "corn_B73_v5" 5 195455721 195455721 NA NA
"9_223120346" "corn_B73_v5" 5 195703949 195703949 NA NA
"9_12629567" "corn_B73_v5" 5 195721021 195721021 NA NA
"9_12651209" "corn_B73_v5" 5 195806070 195806070 NA NA
"9_12629693" "corn_B73_v5" 5 195922770 195922770 NA NA
"9_12667838" "corn_B73_v5" 5 195923297 195923297 5 114.9
"9_12667944" "corn_B73_v5" 5 195923491 195923491 NA NA
"9_12629585" "corn_B73_v5" 5 195958156 195958156 5 114.7
"9_12629752" "corn_B73_v5" 5 196011272 196011272 NA NA
"9_12629566" "corn_B73_v5" 5 196102313 196102313 NA NA
"9_236142996" "corn_B73_v5" 5 196227309 196227309 NA NA
"9_12629614" "corn_B73_v5" 5 196394513 196394513 NA NA
"9_12629734" "corn_B73_v5" 5 196467650 196467650 NA NA
"9_12629604" "corn_B73_v5" 5 196493556 196493556 NA NA
"9_226876847" "corn_B73_v5" 5 196577019 196577019 NA NA
"9_226876790" "corn_B73_v5" 5 196577343 196577343 NA NA
"9_12661279" "corn_B73_v5" 5 196686188 196686188 5 115.1
"9_12629741" "corn_B73_v5" 5 196686250 196686250 5 115.4
"9_12670963" "corn_B73_v5" 5 196687215 196687215 5 116.5
"9_12629539" "corn_B73_v5" 5 196755296 196755296 NA NA
"9_12629547" "corn_B73_v5" 5 196775179 196775179 NA NA
"9_258095397" "corn_B73_v5" 5 196778138 196778138 NA NA
"9_12651213" "corn_B73_v5" 5 197208191 197208191 5 115.9
"9_12629738" "corn_B73_v5" 5 197224319 197224319 NA NA
"9_12629685" "corn_B73_v5" 5 197236907 197236907 NA NA
"9_12629549" "corn_B73_v5" 5 197665653 197665653 NA NA
"9_12629728" "corn_B73_v5" 5 197666160 197666160 NA NA
"9_12633397" "corn_B73_v5" 5 197670131 197670131 5 115.3
"9_12633399" "corn_B73_v5" 5 197670533 197670533 5 115.3
"9_12633398" "corn_B73_v5" 5 197670715 197670715 5 116.6
"9_12629617" "corn_B73_v5" 5 197672921 197672921 NA NA
"9_12629680" "corn_B73_v5" 5 197682919 197682919 NA NA
"9_12629591" "corn_B73_v5" 5 197844113 197844113 NA NA
"9_12629702" "corn_B73_v5" 5 197918483 197918483 NA NA
"9_12629683" "corn_B73_v5" 5 197921994 197921994 NA NA
"9_12629651" "corn_B73_v5" 5 198023169 198023169 NA NA
"9_12651100" "corn_B73_v5" 5 198105870 198105870 5 117.1
"9_12651285" "corn_B73_v5" 5 198202894 198202894 NA NA
"9_12629698" "corn_B73_v5" 5 198203134 198203134 NA NA
"9_236149019" "corn_B73_v5" 5 198317996 198317996 NA NA
"9_12651240" "corn_B73_v5" 5 198433216 198433216 5 117.3
"9_12651142" "corn_B73_v5" 5 198433354 198433354 5 117.7
"9_12629558" "corn_B73_v5" 5 198434190 198434190 NA NA
"9_12629521" "corn_B73_v5" 5 198497781 198497781 5 116.6
"9_236150008" "corn_B73_v5" 5 198577036 198577036 NA NA
"9_236150599" "corn_B73_v5" 5 198654324 198654324 NA NA
"9_12629618" "corn_B73_v5" 5 198727815 198727815 NA NA
"9_12629736" "corn_B73_v5" 5 198840960 198840960 NA NA
"9_12629550" "corn_B73_v5" 5 199012593 199012593 5 118.2
"9_12666677" "corn_B73_v5" 5 199014278 199014278 5 118.4
"9_12666676" "corn_B73_v5" 5 199014287 199014287 5 118.6
"9_12666675" "corn_B73_v5" 5 199014304 199014304 5 118.9
"9_12629695" "corn_B73_v5" 5 199097378 199097378 NA NA
"9_12629673" "corn_B73_v5" 5 199122822 199122822 NA NA
"9_12664521" "corn_B73_v5" 5 203422294 203422294 1 100.5
"9_12664523" "corn_B73_v5" 5 203422329 203422329 5 120
"9_12664520" "corn_B73_v5" 5 203422682 203422682 5 116.6
"9_12629660" "corn_B73_v5" 5 203426064 203426064 NA NA
"9_12629681" "corn_B73_v5" 5 203574648 203574648 NA NA
"9_12629735" "corn_B73_v5" 5 203597756 203597756 NA NA
"9_12634034" "corn_B73_v5" 5 203929198 203929198 5 120.8
"9_12634038" "corn_B73_v5" 5 203929235 203929235 5 119.8
"9_12634036" "corn_B73_v5" 5 203929260 203929260 5 119.2
"9_12634037" "corn_B73_v5" 5 203929444 203929444 5 117.2
"9_12634033" "corn_B73_v5" 5 203929474 203929474 5 117.8
"9_12629678" "corn_B73_v5" 5 204023900 204023900 NA NA
"9_12629630" "corn_B73_v5" 5 204023937 204023937 NA NA
"9_12629531" "corn_B73_v5" 5 204076997 204076997 NA NA
"9_12629590" "corn_B73_v5" 5 204077146 204077146 NA NA
"9_236153721" "corn_B73_v5" 5 204155401 204155401 NA NA
"9_236153892" "corn_B73_v5" 5 204175003 204175003 NA NA
"9_236153923" "corn_B73_v5" 5 204176374 204176374 NA NA
"9_12664332" "corn_B73_v5" 5 204188464 204188464 NA NA
"9_12661718" "corn_B73_v5" 5 204508284 204508284 5 123.1
"9_24105675" "corn_B73_v5" 5 204585597 204585597 NA NA
"9_12629715" "corn_B73_v5" 5 204832938 204832938 NA NA
"9_12629595" "corn_B73_v5" 5 204971983 204971983 NA NA
"9_12629696" "corn_B73_v5" 5 205496409 205496409 NA NA
"9_23542865" "corn_B73_v5" 5 205795343 205795343 5 119.9
"9_23542913" "corn_B73_v5" 5 205795370 205795370 5 119.9
"9_12629705" "corn_B73_v5" 5 205881850 205881850 5 120
"9_12629691" "corn_B73_v5" 5 205902593 205902593 NA NA
"9_236158225" "corn_B73_v5" 5 205982020 205982020 NA NA
"9_236158975" "corn_B73_v5" 5 206133255 206133255 NA NA
"9_12629835" "corn_B73_v5" 5 206516186 206516186 NA NA
"9_12629890" "corn_B73_v5" 5 206651025 206651025 5 122.3
"9_12629850" "corn_B73_v5" 5 206721351 206721351 NA NA
"9_236160033" "corn_B73_v5" 5 206725792 206725792 NA NA
"9_12629809" "corn_B73_v5" 5 206751118 206751118 5 121.9
"9_12629842" "corn_B73_v5" 5 206936474 206936474 NA NA
"9_12629952" "corn_B73_v5" 5 207265968 207265968 5 124.7
"9_236162483" "corn_B73_v5" 5 207380769 207380769 5 124.8
"9_12629776" "corn_B73_v5" 5 207382848 207382848 NA NA
"9_236162571" "corn_B73_v5" 5 207383654 207383654 NA NA
"9_12665023" "corn_B73_v5" 5 207529918 207529918 5 125
"9_12665024" "corn_B73_v5" 5 207529991 207529991 5 125
"9_67955721" "corn_B73_v5" 5 207530036 207530036 5 124.9
"9_12629992" "corn_B73_v5" 5 207649072 207649072 NA NA
"9_12629810" "corn_B73_v5" 5 207677422 207677422 NA NA
"9_12629986" "corn_B73_v5" 5 207709008 207709008 NA NA
"9_12629993" "corn_B73_v5" 5 207725064 207725064 NA NA
"9_12629897" "corn_B73_v5" 5 207725196 207725196 NA NA
"9_12629998" "corn_B73_v5" 5 207725622 207725622 NA NA
"9_12629881" "corn_B73_v5" 5 208090366 208090366 NA NA
"9_12629887" "corn_B73_v5" 5 208352415 208352415 NA NA
"9_12629892" "corn_B73_v5" 5 208352751 208352751 5 124.1
"9_236164860" "corn_B73_v5" 5 208353699 208353699 NA NA
"9_12629834" "corn_B73_v5" 5 208379628 208379628 NA NA
"9_12668607" "corn_B73_v5" 5 208428109 208428109 5 124
"9_12668830" "corn_B73_v5" 5 208431103 208431103 NA NA
"9_12629791" "corn_B73_v5" 5 208431471 208431471 NA NA
"9_12629954" "corn_B73_v5" 5 208495036 208495036 NA NA
"9_12629857" "corn_B73_v5" 5 208495039 208495039 NA NA
"9_222255393" "corn_B73_v5" 5 208500394 208500394 NA NA
"9_12667256" "corn_B73_v5" 5 208500640 208500640 5 123
"9_12667254" "corn_B73_v5" 5 208500809 208500809 5 130.2
"9_12667255" "corn_B73_v5" 5 208500862 208500862 5 75.7
"9_12667253" "corn_B73_v5" 5 208500895 208500895 5 124.5
"9_222765064" "corn_B73_v5" 5 208501409 208501409 NA NA
"9_222765062" "corn_B73_v5" 5 208501590 208501590 NA NA
"9_222765036" "corn_B73_v5" 5 208501818 208501818 NA NA
"9_222765034" "corn_B73_v5" 5 208501892 208501892 NA NA
"9_12629864" "corn_B73_v5" 5 208526687 208526687 NA NA
"9_236165782" "corn_B73_v5" 5 208552518 208552518 NA NA
"9_12667974" "corn_B73_v5" 5 208606973 208606973 5 124.8
"9_12629975" "corn_B73_v5" 5 208664874 208664874 NA NA
"9_12668566" "corn_B73_v5" 5 208741159 208741159 NA NA
"9_12630014" "corn_B73_v5" 5 208742946 208742946 NA NA
"9_236166811" "corn_B73_v5" 5 208804228 208804228 NA NA
"9_236166833" "corn_B73_v5" 5 208804872 208804872 NA NA
"9_12629863" "corn_B73_v5" 5 208805874 208805874 NA NA
"9_12629836" "corn_B73_v5" 5 208853382 208853382 NA NA
"9_12629878" "corn_B73_v5" 5 208907622 208907622 NA NA
"9_12629844" "corn_B73_v5" 5 208908040 208908040 NA NA
"9_12629895" "corn_B73_v5" 5 208953557 208953557 NA NA
"9_12629996" "corn_B73_v5" 5 208991822 208991822 NA NA
"9_12629837" "corn_B73_v5" 5 209022641 209022641 NA NA
"9_12629849" "corn_B73_v5" 5 209153513 209153513 NA NA
"9_12664175" "corn_B73_v5" 5 209360733 209360733 5 125
"9_12664178" "corn_B73_v5" 5 209360777 209360777 5 125
"9_12664176" "corn_B73_v5" 5 209360867 209360867 5 124
"9_236168327" "corn_B73_v5" 5 209363637 209363637 NA NA
"9_12667292" "corn_B73_v5" 5 209561357 209561357 5 126.5
"9_12667290" "corn_B73_v5" 5 209561500 209561500 5 125.5
"9_12630018" "corn_B73_v5" 5 209562664 209562664 NA NA
"9_24109745" "corn_B73_v5" 5 209677142 209677142 NA NA
"9_12669267" "corn_B73_v5" 5 209706291 209706291 NA NA
"9_12629773" "corn_B73_v5" 5 209725248 209725248 NA NA
"9_12629909" "corn_B73_v5" 5 209726038 209726038 NA NA
"9_12630019" "corn_B73_v5" 5 209908520 209908520 NA NA
"9_12629795" "corn_B73_v5" 5 210090371 210090371 NA NA
"9_12629855" "corn_B73_v5" 5 210133841 210133841 NA NA
"9_236171679" "corn_B73_v5" 5 210365239 210365239 NA NA
"9_236172154" "corn_B73_v5" 5 210472697 210472697 NA NA
"9_12629908" "corn_B73_v5" 5 210563202 210563202 NA NA
"9_12629960" "corn_B73_v5" 5 210564655 210564655 NA NA
"9_12629841" "corn_B73_v5" 5 210861884 210861884 NA NA
"9_12667313" "corn_B73_v5" 5 210862800 210862800 5 127.8
"9_12667320" "corn_B73_v5" 5 210862811 210862811 5 125.2
"9_12629898" "corn_B73_v5" 5 210862997 210862997 NA NA
"9_12629882" "corn_B73_v5" 5 210863058 210863058 NA NA
"9_236173115" "corn_B73_v5" 5 210960566 210960566 NA NA
"9_12630009" "corn_B73_v5" 5 210964831 210964831 NA NA
"9_236173308" "corn_B73_v5" 5 211058118 211058118 NA NA
"9_12629965" "corn_B73_v5" 5 211243331 211243331 NA NA
"9_12629782" "corn_B73_v5" 5 211337576 211337576 NA NA
"9_12629796" "corn_B73_v5" 5 211344908 211344908 NA NA
"9_12629947" "corn_B73_v5" 5 211345580 211345580 NA NA
"9_12629852" "corn_B73_v5" 5 211659977 211659977 NA NA
"9_12629912" "corn_B73_v5" 5 211662788 211662788 NA NA
"9_236174504" "corn_B73_v5" 5 211662949 211662949 NA NA
"9_236174520" "corn_B73_v5" 5 211663543 211663543 NA NA
"9_12629923" "corn_B73_v5" 5 211676892 211676892 NA NA
"9_12665145" "corn_B73_v5" 5 211725110 211725110 5 132.6
"9_12665142" "corn_B73_v5" 5 211725131 211725131 5 130.4
"9_12665147" "corn_B73_v5" 5 211725259 211725259 5 130
"9_12665143" "corn_B73_v5" 5 211725262 211725262 5 132.6
"9_12665144" "corn_B73_v5" 5 211725279 211725279 5 127.3
"9_12629879" "corn_B73_v5" 5 211850746 211850746 NA NA
"9_12629950" "corn_B73_v5" 5 211850802 211850802 NA NA
"9_12629846" "corn_B73_v5" 5 211879525 211879525 NA NA
"9_12668456" "corn_B73_v5" 5 212104705 212104705 NA NA
"9_24112100" "corn_B73_v5" 5 212132764 212132764 NA NA
"9_12629901" "corn_B73_v5" 5 212136117 212136117 NA NA
"9_12665282" "corn_B73_v5" 5 212136282 212136282 5 128
"9_12630006" "corn_B73_v5" 5 212221582 212221582 NA NA
"9_24112520" "corn_B73_v5" 5 212256583 212256583 NA NA
"9_12665459" "corn_B73_v5" 5 212316096 212316096 5 128.4
"9_236177729" "corn_B73_v5" 5 212317506 212317506 NA NA
"9_258099081" "corn_B73_v5" 5 212317765 212317765 NA NA
"9_12629778" "corn_B73_v5" 5 212383852 212383852 NA NA
"9_236178400" "corn_B73_v5" 5 212440068 212440068 NA NA
"9_12629871" "corn_B73_v5" 5 212478271 212478271 NA NA
"9_12629982" "corn_B73_v5" 5 212606675 212606675 NA NA
"9_12629903" "corn_B73_v5" 5 212647847 212647847 NA NA
"9_12629936" "corn_B73_v5" 5 212651239 212651239 NA NA
"9_222838420" "corn_B73_v5" 5 212656838 212656838 NA NA
"9_222838468" "corn_B73_v5" 5 212657703 212657703 NA NA
"9_226036649" "corn_B73_v5" 5 212701722 212701722 NA NA
"9_223582296" "corn_B73_v5" 5 212707178 212707178 NA NA
"9_222744920" "corn_B73_v5" 5 212710328 212710328 NA NA
"9_222810344" "corn_B73_v5" 5 212713909 212713909 NA NA
"9_222810366" "corn_B73_v5" 5 212714354 212714354 NA NA
"9_222810370" "corn_B73_v5" 5 212714387 212714387 NA NA
"9_12630762" "corn_B73_v5" 5 212796626 212796626 NA NA
"9_12630695" "corn_B73_v5" 5 212796881 212796881 NA NA
"9_236180380" "corn_B73_v5" 5 212797904 212797904 NA NA
"9_12630765" "corn_B73_v5" 5 212813667 212813667 NA NA
"9_226709839" "corn_B73_v5" 5 212821157 212821157 NA NA
"9_12630764" "corn_B73_v5" 5 212858774 212858774 NA NA
"9_12664262" "corn_B73_v5" 5 212858855 212858855 5 130.8
"9_12630636" "corn_B73_v5" 5 212863692 212863692 NA NA
"9_236179853" "corn_B73_v5" 5 212864366 212864366 NA NA
"9_12630617" "corn_B73_v5" 5 212883263 212883263 NA NA
"9_12630703" "corn_B73_v5" 5 212883407 212883407 NA NA
"9_12630679" "corn_B73_v5" 5 212890172 212890172 NA NA
"9_12630549" "corn_B73_v5" 5 212984905 212984905 NA NA
"9_12630669" "corn_B73_v5" 5 212985022 212985022 NA NA
"9_12630576" "corn_B73_v5" 5 212985393 212985393 NA NA
"9_12630744" "corn_B73_v5" 5 212987217 212987217 NA NA
"9_12630725" "corn_B73_v5" 5 212987257 212987257 NA NA
"9_12651755" "corn_B73_v5" 5 212987293 212987293 NA NA
"9_12630609" "corn_B73_v5" 5 212987447 212987447 NA NA
"9_12630529" "corn_B73_v5" 5 212991866 212991866 NA NA
"9_12630659" "corn_B73_v5" 5 213009164 213009164 NA NA
"9_12630740" "corn_B73_v5" 5 213009873 213009873 NA NA
"9_12665664" "corn_B73_v5" 5 213142904 213142904 5 131.6
"9_12665667" "corn_B73_v5" 5 213142932 213142932 5 130.6
"9_12665665" "corn_B73_v5" 5 213142989 213142989 5 131
"9_12666924" "corn_B73_v5" 5 213175937 213175937 5 129.7
